,text,true,model
1646,they're couple that's sure mine someone pouch ate open whole share pretzel part con later,bad,good
1648,cracker please mouth mountain care substitute color pork wine table puff kit present surprise weak,bad,good
1651,container easily soft melt work place chewy mess together shape stuck hold room open cool,bad,good
1652,morning breakfast indiv wrap convenient portion control ual afternoon ually deep enjoy lunch every worry,bad,good
1653,nice salt hard color cracker kind smaller dish bite broken shape sea hit different vinegar,good,good
1656,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum,good,good
1657,package item gift fast noodle awesome return service receive wrong description costco hol freshness cardboard,bad,good
1658,chip blend roast com www http href dark brew keurig k-cups rich bold pod machine,bad,good
1659,bought arrive jar pretty still gift tin could crack shell four fancy otherwise enough think,bad,good
1661,wonderful next thank left salad customer service issue dress goodness back word post introduce spring,bad,good
1662,item deal glad shop become anymore disappoint costco donut supply sampler third retail buck consistent,bad,good
1663,thing work seem n't quite expect probably bit i'd recipe bread wish way could either,bad,good
1667,bit extra cream three bold ice type second tiny remember two single people honestly require,bad,good
1668,per let must choice seed fish totally vegan sit age simply wine jelly kit ten,bad,good
1672,need keep hand around teeth clean longer basically breath greenies issue digestive tummy seem dental,good,good
1673,nice salt hard color cracker big smaller bite dish hit kind broken shape sea vinegar,bad,good
1676,oil spice cooking olive christmas garlic worst italian smoke regularly sister hydrogenate virgin italy canola,bad,good
1678,especially starbucks mind oat total instant roll via flower description mocha plenty gummy bear illy,bad,good
1679,feed change switch diet wellness vet crazy eats pet formula year kibble science old puppy,good,good
1680,oil gum bone toy olive skin magnesium energy diamond blue body bowel blood truffle rda,bad,good
1683,syrup artificial sweetener high sometimes chemical sweeten splenda stevia maple corn agave natural extract fructose,good,good
1684,per let must choice seed fish totally vegan age sit wine jelly simply kit mushroom,bad,good
1689,dec arrive gum date hope original past online maybe stale shipment expiration plant disappointed child,bad,good
1693,thought stick else end boil cover air burn china die min put storage power anything,bad,good
1694,need still clean cheap basically breath greenies tummy dental leak space junk trust dog's they'll,bad,good
1696,big nut plus extra fan etc mixed hit dessert flavour car cashew thats walnut soooo,good,bad
1697,year month friend husband gift ago weight lose already none two thrill start week could,bad,good
1698,package item receive rice fresh soup disappointed absolutely white fast anyone wrong noodle awesome return,bad,bad
1700,snack chip healthy tasty family cheese they're apple alternative potato salty lunch crave satisfy enjoy,good,good
1701,think know since review smell bad people another i'll may read dec reviewer might batch,good,good
1706,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst italian,good,good
1711,indiv ually waffle melt wrap spread microwave packet ual lunch cooker convenient breakfast stevia nutella,bad,good
1712,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram,good,good
1715,year month friend husband gift ago weight lose already none thrill originally loss gain quit,good,good
1721,year work two size old last month start long week small baby several three big,bad,good
1724,hair clear end felt thick wash scent heard job shampoo conditioner opening manufacturer oily major,good,good
1725,absolutely white fast super return service customer terrible satisfied horrible replace process experience sticky lol,good,good
1726,ingredient honey list label contain special prov contains process raw test splenda berry site china,bad,good
1730,green bean vanilla wonderful black honey ice drinking orange cold iced indiv lemon caffeine refresh,good,good
1731,rice meal ginger content picky contain bowl label dinner sprinkle eater fairly cooked brown thai,good,good
1733,meal content ginger contain dinner sprinkle cooked fairly thai snap they've stew palm dozen specifically,good,good
1734,strong prefer bold orange ginger medium shake weak cherry replacement stronger subtle bitterness intense wake,bad,good
1737,chew pod pound bone toy caramel larger puppy play two minute rawh senseo pet safe,bad,good
1742,sweet bar crunchy granola crunch yogurt raisin combination flake snack cereal almond cranberry nutritious tooth,good,good
1744,wonderful home next thank left issue short brought back empty post thrill fabulous goodness eye,bad,good
1747,say way without though think fine yes ton warn doubt still meant either let's parent,bad,good
1749,blend morning breakfast packet brew indiv mild wrap stevia ual convenient afternoon liqu ually pour,bad,good
1750,soup rice candy pasta thanks noodle service customer vendor tuna gift contact country hol pea,bad,good
1752,packaging free big value available con hair difficult damage shipping clear ering prime search bacon,bad,good
1755,market pasta difference stomach brown mean hold sour soda cook coat upset folk nicely finger,good,good
1758,pack variety roast com dark www http href pod smooth medium ground pie grey double,bad,good
1759,bit hot buying sauce serve per save cost cheaper red spicy pepper ounce pay subscribe,bad,good
1762,cooky cookie raspberry thin brownie agree oreo fudge think gooey texture package crumbly soft enough,good,good
1763,thing quite probably expect i'd n't rather certainly often stir enough either seem awful though,bad,good
1765,piece sell deal market glad online break hop teeth unfortunately surprised flour bulk whole packaging,bad,good
1766,liver freeze dog dry cube treat tub medicine training powdery economical additive chopped recommends arthritis,bad,good
1769,lot big include line overall finish addition con bottom think comparable gotten pro frequently overwhelm,bad,good
1770,feed change diet crazy wellness formula eats kibble vet year whatever switch old science start,bad,good
1771,enjoy right bean candy amount quick cold hint sweetness refresh warm summer mango quantity beverage,good,good
1772,protein coconut fiber gram carbs splenda fat msg bpa yeast g<br pineapple glutamate monosodium cholesterol,good,bad
1773,far butter peanut we've supermarket reasonable newman's consistency walmart recently blow they'd hopefully toddler apricot,bad,good
1774,every last long week nothing grow plant boy beautiful he's visit ran finally later harder,bad,good
1777,popcorn baby old month ago jerky daughter son picky pill home puppy training formula he's,bad,good
1779,star fruit pretty juice gift orange soda mind instant espresso raspberry decent five especially substitute,good,good
1783,fresh packaging honey cracker plastic seal fit condition convenience graham incredible stack stay vacuum cap,bad,good
1784,salt bean dish sea kitchen gourmet ground pork basic rind grinder jamaica marley shaker collection,bad,good
1788,free packaging value big hair shipping con difficult damage prime clear ering dent available search,good,good
1791,bottle glass lemon mint prov plastic peach sparkle mio tip squirt half tap iced grab,good,good
