,true,model,wordset,model_num,true_num
1581,bad,good,hot different many others gift salad name filter kind creamy dress perfect choose way suggest,2,-2
1582,rather_bad,bad,hot different others keurig k-cups ground k-cup salad name filter brewer dress totally choose standard,-2,-1
1583,bad,bad,hot keurig salad k-cup cold brewer filter dress curry paste others creamy square grove call,-2,-2
1584,good,good,hot milk cold stomach diet soy substitute shake warm sensitive nasty dissolve upset start pain,2,2
1585,good,good,hot milk cold stomach diet substitute shake warm sensitive nasty dissolve soy upset pain dairy,2,2
1586,neutral,good,hot milk cold stomach diet substitute shake warm sensitive nasty soy dissolve upset pain dairy,2,0
1587,good,good,hot milk cold stomach diet substitute shake warm sensitive soy nasty dissolve upset pain dairy,2,2
1588,rather_good,good,hot milk diet stomach cold soy shake substitute sensitive nasty start dissolve upset warm n't,2,1
1589,bad,good,hot milk diet stomach cold soy shake substitute start nasty sensitive upset dissolve n't warm,2,-2
1590,good,good,hot milk diet stomach cold soy substitute shake sensitive nasty warm dissolve upset start pain,2,2
1591,neutral,good,hot milk start n't cold stomach substitute warm shake soy nasty dissolve upset sensitive pain,2,0
1592,rather_bad,good,hot packet cream ice machine leaf cold mild iced indiv pot cocoa breakfast pour convenient,2,-1
1593,rather_bad,good,however regular serve per red spicy pepper single ounce heat option kick alternative fry alone,2,-1
1594,bad,good,hungry feed percent work cat whatever desk three thing formula hour spending indoor back around,2,-2
1623,bad,good,indiv espresso ual dress fuel ually flower jet herbal illy wake donut throat chamomile gloria,2,-2
1624,bad,good,indiv ually waffle melt wrap spread microwave packet ual lunch cooker convenient breakfast stevia nutella,2,-2
1625,good,bad,ingredient chicken meat include label vegetable purchasing salmon pricey hazelnut fish filler gravy turkey premium,-2,2
1626,rather_bad,bad,ingredient color corn allergy puppy source stevia research filler allergic list yellow main human soy,-2,-1
1627,bad,bad,ingredient color corn allergy puppy source stevia research filler allergic main yellow list human soy,-2,-2
1628,rather_bad,bad,ingredient color corn allergy puppy stevia source research filler main human pet yellow allergic label,-2,-1
1629,neutral,bad,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal allergic,-2,0
1630,rather_bad,bad,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal label,-2,-1
1631,bad,bad,ingredient color corn stevia allergy source filler puppy research main meal pet human yellow grain,-2,-2
1632,neutral,bad,ingredient corn chicken gluten feed meat pet grain vet wheat allergy wellness liver animal salmon,-2,0
1633,good,bad,ingredient corn chicken gluten feed meat pet grain wheat vet syrup diet allergy wellness liver,-2,2
1634,good,good,ingredient corn chicken gluten feed meat syrup pet grain wheat vet diet allergy wellness liver,2,2
1635,good,good,ingredient corn chicken gluten syrup natural feed free pet meat wheat grain vet diet allergy,2,2
1636,bad,bad,ingredient corn color allergy puppy source stevia filler research main list yellow allergic soy human,-2,-2
1637,bad,good,ingredient honey list label contain special prov contains process raw test splenda berry site china,2,-2
1638,bad,good,ingredient honey list label special contain contains prov process raw test splenda site china berry,2,-2
1639,neutral,good,ingredient honey list label special contain contains prov raw test process splenda site china tree,2,0
1640,rather_bad,good,ingredient honey list label special contains contain raw test splenda prov berry process china site,2,-1
1641,bad,bad,ingredient honey list special contains raw splenda berry test label china contain prov book usa,-2,-2
1642,bad,good,ingredient honey list special label contains raw splenda test berry contain prov china process site,2,-2
1643,rather_bad,good,ingredient honey list special label contains raw splenda test contain berry prov china process book,2,-1
1644,good,good,ingredient natural corn free gluten chicken syrup feed organic pet wheat meat grain vet diet,2,2
1645,good,good,ingredient natural corn free gluten chicken syrup feed pet meat wheat grain vet diet allergy,2,2
1646,good,bad,ingredient natural list special contains raw berry china label usa book herb prov gross site,-2,2
1647,bad,bad,ingredient natural list special contains raw berry china usa book herb gross prov label report,-2,-2
1648,neutral,bad,ingredient natural list special contains raw berry china usa book herb label gross prov report,-2,0
1649,bad,bad,ingredient natural list special contains raw berry usa china book herb gross prov report twist,-2,-2
1650,neutral,good,ingredient natural list special contains raw prov label berry china preservative contain site usa book,2,0
1651,good,good,ingredient organic natural corn free gluten chicken syrup feed pet list meat wheat grain diet,2,2
1652,good,good,ingredient organic natural corn real syrup list label grain expensive artificial pet ginger feed wheat,2,2
1653,good,good,ingredient organic natural real corn expensive syrup list label wheat artificial pet ginger grain contain,2,2
1654,neutral,good,ingredient organic natural real corn syrup list label grain expensive pet artificial ginger feed wheat,2,0
1655,rather_good,good,ingredient organic natural real corn syrup list label grain pet feed artificial ginger wheat contain,2,1
1656,good,good,ingredient organic natural real expensive corn syrup list label grain pet artificial ginger wheat contain,2,2
1657,rather_good,good,ingredient organic quality natural real corn meat syrup list label grain artificial ginger pet wheat,2,1
1658,rather_good,good,ingredient organic quality natural real corn meat syrup list label grain artificial pet ginger expensive,2,1
1760,neutral,good,item arrive soup candy gift rice company pasta sell noodle awesome white stock ever customer,2,0
1761,good,good,item candy soup gift rice pasta noodle awesome customer thanks sent christmas service stock contact,2,2
1762,bad,good,item deal glad become shop anymore disappoint costco buck donut supply third near sampler kill,2,-2
1763,rather_good,good,item deal glad become shop anymore disappoint costco donut supply buck sampler third consistent retail,2,1
1764,neutral,good,item deal glad become shop anymore near disappoint costco buck third donut supply sampler kill,2,0
1765,bad,good,item deal glad shop anymore become donut disappoint supply costco sampler many kill retail consistent,2,-2
1766,bad,good,item deal glad shop anymore become donut many supply disappoint sampler costco kill retail two,2,-2
1767,bad,good,item deal glad shop anymore become donut many supply disappoint sampler costco kill two retail,2,-2
1768,bad,good,item deal glad shop anymore become donut many supply disappoint sampler kill costco retail two,2,-2
1769,rather_bad,good,item deal glad shop become anymore disappoint costco donut supply sampler third retail buck consistent,2,-1
1770,bad,good,item deal several smooth friend glad gift machine shop black espresso licorice anymore sample become,2,-2
1771,good,bad,item deal shop anymore guy disappoint supply buck donut sampler go lavazza recieved settle cheapest,-2,2
1772,bad,bad,item deal shop anymore guy supply disappoint donut sampler go lavazza recieved settle cheapest cornbread,-2,-2
1773,bad,bad,item deal shop anymore supply disappoint buck guy donut sampler lavazza go recieved kill cornbread,-2,-2
1774,bad,bad,item deal shop anymore supply donut disappoint buck guy sampler lavazza go recieved kill cornbread,-2,-2
1775,bad,good,item deal shop anymore supply donut sampler buck disappoint lavazza many recieved cornbread guy dunkin,2,-2
1776,bad,bad,item deal shop anymore supply donut sampler disappoint buck guy lavazza recieved cornbread go kill,-2,-2
1777,bad,good,item deal shop anymore supply donut sampler many lavazza buck recieved disappoint cornbread dunkin kill,2,-2
1778,bad,good,item several friend black bitter deal smooth gift glad machine pot shop sample espresso set,2,-2
1779,neutral,bad,item several friend deal smooth gift glad black shop machine amaze licorice christmas espresso anymore,-2,0
1785,bad,good,jerky bean candy flaxseed outstanding berry teriyaki sweet crystal hummus omega- antiox cancer lentil stuffer,2,-2
1786,good,good,jerky dog owner fence report fda yard associate apply chicken consumer mold consumption animal complaint,2,2
1787,bad,good,juice guess wrong waste soda show throw strawberry drop picture immediately actual concentrate squeeze could,2,-2
1788,good,good,juice peach oat mango glass orange pineapple fruit jasmine relax blackberry squirt pearl sweeten quaker,2,2
1789,rather_good,good,juice wrong waste throw soda show strawberry money guess drop could bottle immediately concentrate squeeze,2,1
1790,good,good,juice wrong waste throw soda show strawberry money guess drop could immediately bottle concentrate squeeze,2,2
1791,rather_bad,bad,keep can't regular almond blue wait magnesium beat diamond cause body rda reminds girl nutrient,-2,-1
1792,neutral,good,keep container easily hold melt shape mess stuck together room bigger worry separate expectation dle,2,0
1793,bad,good,keep container easily hold melt shape mess stuck together room worry busy separate expectation fence,2,-2
1794,bad,good,keep container easily melt hold mess shape stuck plastic room bigger loose together expectation separate,2,-2
1795,bad,good,keep container easily melt hold mess shape stuck plastic room bigger loose together separate expectation,2,-2
1796,bad,good,keep container easily melt hold plastic mess shape stuck room loose bigger work expectation separate,2,-2
1797,rather_bad,good,keep container easily melt plastic hold mess shape stuck work room loose bigger expectation separate,2,-1
1798,bad,good,keep easily container melt plastic mess work hold shape stuck room loose bigger expectation break,2,-2
1799,bad,good,keep help chew hour honey energy night bone toy skin minute need trip training long,2,-2
1800,bad,good,keep need seem worth still hand container teeth clean around cheap result thing every basically,2,-2
1824,bad,good,kind color broken shape fun vinegar bite unique describe spread crack everywhere beautiful expectation table,2,-2
1825,bad,bad,kit g<br wine sat heart mg<br chip fat drinkable saturday sit total sodium joke call,-2,-2
1826,bad,good,know review since smell bad think people i'll read reviewer though see open another seal,2,-2
1827,rather_bad,good,know say think review smell bad see i'll since read dec people another though reviewer,2,-1
1828,bad,good,know since review think smell bad people i'll read reviewer though another seem see open,2,-2
1829,bad,good,know since still many review smell however though bad pretty people may i'll type let,2,-2
