,task,true,model,model_extracted,true_num,classification_metric
1189,disk scsi speed card fast controller port chip driver board modem floppy machine sound cable,good,NO.</s>,-2,2,0
1190,window display screen color manager event create application server pixel draw visual colors size mask,good,NO.</s>,-2,2,0
1191,trade berkeley married care division rick seattle become custom forsale stop rwing uucp scores email,bad,NO.</s>,-2,-2,0
1192,per red spicy pepper heat option ounce brownie kick alone single mill alternative popchips jalapeno,bad,NO </s>,-2,-2,0
1193,market pasta difference stomach noodle brown hold mean sour cook soda coat upset nicely folk,bad,NO.</s>,-2,-2,0
1194,directory unix email comp package export user workstation graphics library distribution info hardware keyboard cview,bad,NO.</s>,-2,-2,0
1195,price phone sell bike email technology offer company cost internet sale radio send design distribution,good,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as price,",-2,2,0
1196,code function muslim text subject null islam error output application research reference open date unix,bad,NO. </s>,-2,-2,0
1197,oil ever popcorn spice jar pop season cooking olive salad christmas top everything sprinkle garlic,bad,NO.</s>,-2,-2,0
1198,bought free cooky shipping butter peanut gluten cookie original sale melt mom reasonable prime party,good,NO </s>,-2,2,0
1199,cramer clayton free station uunet tool optilink image price service email mine option consent contact,bad,NO.</s>,-2,-2,0
1200,woman building helmet apartment left fire city child azerbaijani water home face charge live later,bad,NO.</s>,-2,-2,0
1201,free cooky butter peanut gluten cookie we've sale reasonable walmart newman's allergy jam blow pamela's,bad,NO.</s>,-2,-2,0
1202,item several friend black bitter deal smooth gift glad machine pot shop sample espresso set,bad,NO.</s>,-2,-2,0
1203,thing work seem n't quite expect bit probably i'd recipe bread wish could way either,bad,NO.</s>,-2,-2,0
1204,launch project next cost commercial week baseball aerospace build column money smoke venture market pretty,bad,NO.</s>,-2,-2,0
1205,mix pay easily ball except convenience crystal scoop waffle lab fancy measure min unpleasant litter,bad,NO.</s>,-2,-2,0
1206,bible church christ truth faith lord catholic scripture father belief christianity heaven hell holy interpretation,good,YES. </s>,2,2,1
1207,insurance texas magazine austin coverage motorola indiana miller rent fault total company owner temple flor,bad,NO.</s>,-2,-2,0
1208,case market salty live suggest sour hooked crispy cheddar tangy heaven regret smallest mayo bland,bad,YES.</s>,2,-2,1
1209,case salty live sour suggest hooked crispy cheddar tangy less heaven since smallest regret mayo,bad,NO.</s>,-2,-2,0
1210,jerky dog owner fence report fda yard associate apply chicken consumer mold consumption animal complaint,good,NO.</s>,-2,2,0
1211,bit roast dark full away long rich half flavorful miss person extremely lover ground noodle,bad,NO.</s>,-2,-2,0
1212,hell alaska fool eternal jack motto crazy forever acad liar gene heaven watch adams nsmca,bad,NO.</s>,-2,-2,0
1213,israel land adam lebanese peace attack pitching lebanon brave catcher arab lopez agree staff average,bad,NO.</s>,-2,-2,0
1214,right calorie bean low amount fat candy high light content sodium weight lower carbs mango,good,YES. </s>,2,2,1
1215,ground water food wire engine disease cause light test current patient science study hole henry,bad,"NO. There is no common topic that can be determined for the given text, as it contains a mix of unrelated words and phrases.",-2,-2,0
1216,church bible christ faith catholic matthew lord scripture father word spirit holy teach interpretation passage,good,YES. </s>,2,2,1
1217,ingredient natural corn free gluten chicken syrup feed organic pet wheat meat grain vet diet,good,NO </s>,-2,2,0
1218,station cramer uunet mine clayton option optilink consent service phone relations homosexual oracle pyram mutual,bad,NO.</s>,-2,-2,0
1219,uiuc cwru frank love uucp homosexual chris james thought white hell disclaimer andrew guess cleveland,bad,NO.</s>,-2,-2,0
1220,sauce cheese bread salad flour chili garlic pancake stir dress baking pork pizza mill waffle,bad,NO.</s>,-2,-2,0
1221,mouse doctor hamburg sean symptom informatik sinus quicktime bontchev movie virus test keyboard typing vesselin,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of unrelated words,-2,-2,0
1222,market pasta difference stomach brown mean hold sour cook soda coat upset folk nicely finger,bad,NO.</s>,-2,-2,0
1223,objective science values frank morality truth dwyer value subjective word body wrong uucp wonder command,bad,NO.</s>,-2,-2,0
1224,arrive second gum hope date online however original past finish last today stale broken shipment,bad,NO.</s>,-2,-2,0
1225,unit soon font cross pitt gordon banks link surrender skepticism intellect cadre shameful chastity allocation,bad,NO.</s>,-2,-2,0
1226,doctor disease patient treatment cand medical blood medicine treat cause test yeast physician symptom infection,good,NO.</s>,-2,2,0
1227,disk scsi speed controller fast port card mode floppy chip switch board standard modem interface,good,NO.</s>,-2,2,0
1228,calorie low fat protein sodium gram serve high carbs diet carb weight nutrition per watch,good,NO.</s>,-2,2,0
1229,internet water uucp uunet bitnet dept paul corp marc tower heat fnal steven plant nuclear,bad,NO.</s>,-2,-2,0
1230,bill distribution port modem serial stratus connect special several packet keywords william rocket interrupt baud,good,NO.</s>,-2,2,0
1231,henry appear toronto trade digex hole cover black access light level captain star company theory,bad,NO.</s>,-2,-2,0
1232,nasa earth orbit science mission library launch moon code news access reference shuttle general satellite,good,NO </s>,-2,2,0
1233,bone bubble rawh slim gum chewer steel mushroom miso noodle oat shrimp bulldog dubble reply,bad,NO.</s>,-2,-2,0
1234,steve thor vice libertarian uucp steveh cell benefit hendricks beauchaine bobbe print blow fail regulation,bad,NO.</s>,-2,-2,0
1235,religion belief atheist atheism faith existence ence religious christianity argument cannot statement universe strong prove,bad,NO.</s>,-2,-2,0
1236,moral objective science morality keith animal frank values scientific humans livesey natural behavior pain south,good,NO.</s>,-2,2,0
1237,love hell uiuc thought frank objective keith mine ever sorry guess uucp nothing wrong james,bad,NO.</s>,-2,-2,0
1238,country iran house federal force constitution bosnia clinton action weapon majority civil senate center iranian,good,NO. There is no common topic that can be determined for the majority of the text. The text mentions a variety of unrelated topics such as,-2,2,0
1239,work package receive surprised sample description future careful party damage pleasantly chef co-worker correct fault,good,NO.</s>,-2,2,0
1240,technology project station development market product services billion commercial cost launch georgia management research produce,good,NO.</s>,-2,2,0
1241,salt bean dish cooking sea kitchen gourmet table pork basic additional grinder rind learn palate,good,NO.</s>,-2,2,0
1242,cand suck infection anti palestinian cause vitamin west doctor body astronaut bias treatment pilot bank,bad,NO.</s>,-2,-2,0
1243,favorite blend enough black fuel jet fruity robust herbal second hibiscus drawer tazo kona wake,bad,NO.</s>,-2,-2,0
1244,science truth objective absolute frank values knowledge scientific theory value experience agree wrong basis understanding,good,NO.</s>,-2,2,0
1245,breakfast packet indiv pour convenient wrap control ual portion afternoon ually worry deep since english,bad,NO.</s>,-2,-2,0
1246,body town dead duke kill mountain azeri azerbaijan soviet massacre child shot road azerbaijani force,bad,YES.</s>,2,-2,1
1247,weapon firearm police carry safety auto semi handgun license automatic revolver fire bill section dangerous,good,NO.</s>,-2,2,0
1248,bible religion turkish church belief truth argument faith christ atheist greek human ence word muslim,good,NO.</s>,-2,2,0
1249,picture gain pain thread stone blah beach multiple dark precision safe sleeve thomas alex watson,bad,NO.</s>,-2,-2,0
1250,purchase happy ship website impressed directly wonder chance mother see offer elsewhere promptly enjoys open,bad,YES.</s>,2,-2,1
1251,hot different many others gift salad name filter keurig kind creamy dress way perfect choose,bad,NO.</s>,-2,-2,0
1252,bought arrive jar pretty still tin could crack four shell otherwise fancy gift second think,bad,NO </s>,-2,-2,0
1253,window display server application memory driver image screen color apple user running monitor mouse machine,good,NO.</s>,-2,2,0
1254,moral keith animal livesey morality goal solntze imply behavior school community murder saying whether talking,bad,NO.</s>,-2,-2,0
1255,oil popcorn spice pop olive christmas worst italian garlic microwave regularly kernel smoke sister cooking,good,NO.</s>,-2,2,0
1256,dec maybe online hope date original continue past suppose shipment plan anywhere expiration previous hol,bad,NO.</s>,-2,-2,0
1257,jeff curve phil scott curious dollar choice rich free integra money create spend bound corp,bad,NO.</s>,-2,-2,0
1258,free gluten balance salmon wet turkey diet since fussy limit ocean important kitten grain-free forever,bad,NO.</s>,-2,-2,0
1259,marriage care couple married public gainey child ever business administration release technology congress kind live,good,NO.</s>,-2,2,0
1260,ingredient corn chicken gluten feed meat pet grain vet wheat allergy wellness liver animal salmon,bad,NO.</s>,-2,-2,0
1261,put something thought anything nothing else stick course house cover burn boil almost head air,bad,NO.</s>,-2,-2,0
1262,homosexual cramer male sexual clayton gatech prism hell houston navy rose behanna atlanta optilink homosexuality,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of unrelated words,-2,-2,0
1263,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic amount cook process,good,NO.</s>,-2,2,0
1264,pack variety com www http href fill stash pie grey earl gourmet twinings selection bigelow,bad,NO.</s>,-2,-2,0
1265,delicious small anyone smaller pricey six except somewhat near tire handy trader definately jam experienced,bad,NO.</s>,-2,-2,0
1266,year friend healthy month weight husband gift lose week already family ago two none old,bad,NO.</s>,-2,-2,0
1267,andrew lost disclaimer james chris columbia navy behanna callison houston bird pack init uoknor gary,bad,NO.</s>,-2,-2,0
1268,disk scsi speed controller fast port card mode floppy chip board switch modem standard interface,good,NO </s>,-2,2,0
1269,baby jerky broken veggie fall ready pump increase freezer tender barely carrot older previously parent,bad,NO.</s>,-2,-2,0
1270,news email anonymous service usenet message network internet newsgroup discussion electronic colorado member conference user,good,NO.</s>,-2,2,0
