,text,true,model
1657,ingredient organic quality natural real corn meat syrup list label grain artificial ginger pet wheat,rather_good,rather_good
1658,ingredient organic quality natural real corn meat syrup list label grain artificial pet ginger expensive,rather_good,rather_good
1760,item arrive soup candy gift rice company pasta sell noodle awesome white stock ever customer,bad,rather_good
1761,item candy soup gift rice pasta noodle awesome customer thanks sent christmas service stock contact,good,rather_good
1762,item deal glad become shop anymore disappoint costco buck donut supply third near sampler kill,bad,rather_bad
1763,item deal glad become shop anymore disappoint costco donut supply buck sampler third consistent retail,rather_good,rather_good
1764,item deal glad become shop anymore near disappoint costco buck third donut supply sampler kill,bad,rather_good
1765,item deal glad shop anymore become donut disappoint supply costco sampler many kill retail consistent,bad,rather_good
1766,item deal glad shop anymore become donut many supply disappoint sampler costco kill retail two,bad,rather_good
1767,item deal glad shop anymore become donut many supply disappoint sampler costco kill two retail,bad,rather_good
1768,item deal glad shop anymore become donut many supply disappoint sampler kill costco retail two,bad,rather_good
1769,item deal glad shop become anymore disappoint costco donut supply sampler third retail buck consistent,rather_bad,rather_good
1770,item deal several smooth friend glad gift machine shop black espresso licorice anymore sample become,bad,rather_good
1771,item deal shop anymore guy disappoint supply buck donut sampler go lavazza recieved settle cheapest,good,rather_good
1772,item deal shop anymore guy supply disappoint donut sampler go lavazza recieved settle cheapest cornbread,bad,rather_good
1773,item deal shop anymore supply disappoint buck guy donut sampler lavazza go recieved kill cornbread,bad,rather_good
1774,item deal shop anymore supply donut disappoint buck guy sampler lavazza go recieved kill cornbread,bad,rather_good
1775,item deal shop anymore supply donut sampler buck disappoint lavazza many recieved cornbread guy dunkin,bad,rather_good
1776,item deal shop anymore supply donut sampler disappoint buck guy lavazza recieved cornbread go kill,bad,rather_bad
1777,item deal shop anymore supply donut sampler many lavazza buck recieved disappoint cornbread dunkin kill,bad,rather_bad
1778,item several friend black bitter deal smooth gift glad machine pot shop sample espresso set,bad,rather_good
1779,item several friend deal smooth gift glad black shop machine amaze licorice christmas espresso anymore,bad,rather_good
1785,jerky bean candy flaxseed outstanding berry teriyaki sweet crystal hummus omega- antiox cancer lentil stuffer,bad,rather_good
1786,jerky dog owner fence report fda yard associate apply chicken consumer mold consumption animal complaint,good,rather_good
1787,juice guess wrong waste soda show throw strawberry drop picture immediately actual concentrate squeeze could,bad,rather_good
1788,juice peach oat mango glass orange pineapple fruit jasmine relax blackberry squirt pearl sweeten quaker,good,rather_good
1789,juice wrong waste throw soda show strawberry money guess drop could bottle immediately concentrate squeeze,rather_good,rather_good
1790,juice wrong waste throw soda show strawberry money guess drop could immediately bottle concentrate squeeze,good,rather_good
1791,keep can't regular almond blue wait magnesium beat diamond cause body rda reminds girl nutrient,rather_bad,rather_good
1792,keep container easily hold melt shape mess stuck together room bigger worry separate expectation dle,bad,rather_bad
1793,keep container easily hold melt shape mess stuck together room worry busy separate expectation fence,bad,rather_good
1794,keep container easily melt hold mess shape stuck plastic room bigger loose together expectation separate,bad,rather_good
1795,keep container easily melt hold mess shape stuck plastic room bigger loose together separate expectation,bad,rather_good
1796,keep container easily melt hold plastic mess shape stuck room loose bigger work expectation separate,bad,rather_good
1797,keep container easily melt plastic hold mess shape stuck work room loose bigger expectation separate,rather_bad,rather_good
1798,keep easily container melt plastic mess work hold shape stuck room loose bigger expectation break,bad,rather_good
1799,keep help chew hour honey energy night bone toy skin minute need trip training long,bad,rather_good
1800,keep need seem worth still hand container teeth clean around cheap result thing every basically,bad,rather_good
1824,kind color broken shape fun vinegar bite unique describe spread crack everywhere beautiful expectation table,bad,rather_good
1825,kit g<br wine sat heart mg<br chip fat drinkable saturday sit total sodium joke call,bad,rather_good
1826,know review since smell bad think people i'll read reviewer though see open another seal,bad,rather_good
1827,know say think review smell bad see i'll since read dec people another though reviewer,rather_bad,rather_good
1828,know since review think smell bad people i'll read reviewer though another seem see open,bad,rather_good
1829,know since still many review smell however though bad pretty people may i'll type let,bad,rather_good
1830,know smell bad i'll people open seal think since subscription nearly crumb pretty reason n't,rather_bad,rather_good
1831,know smell bad i'll people open seal think since subscription pretty crumb nearly n't reason,bad,rather_good
1832,know smell bad i'll people open think seal since subscription nearly reason crumb pretty n't,bad,rather_good
1833,know smell bad i'll people open think seal since subscription nearly reason crumb update strange,bad,rather_good
1834,know smell bad open people i'll seal nearly subscription opening strange odor crumb update since,bad,rather_good
1835,know smell bad open people i'll think seal nearly subscription since strange opening crumb update,bad,rather_good
1836,know still since many review smell however bad though never people may open i'll maybe,bad,rather_good
1837,know still since review many smell however bad though never people may open i'll maybe,bad,rather_good
1838,know think review smell bad people i'll disappointed read since reviewer write dec mention nearly,rather_good,rather_good
1843,lamb girl broth carrot soothe taffy absorb air neck head expense part gusto beaba guarantee,bad,rather_good
1847,last buying whole open receive worth case they're that's couple jar part longer con line,bad,rather_good
1848,last every long nothing week grow plant boy he's beautiful still visit two year month,bad,rather_good
1849,last gum hope date long online original past dec shipment expiration true anywhere could previous,bad,rather_good
1850,last gum long hope date online dec original past shipment expiration true plan anywhere could,bad,rather_good
1851,last long every nothing week grow plant boy he's still beautiful visit year two month,bad,rather_good
1852,last long gum dec hope online date original past true shipment plan expiration anywhere continue,bad,rather_good
1853,last long gum hope date online dec original past shipment true expiration plan anywhere could,bad,rather_good
1854,last long gum hope online dec date original past true shipment plan expiration anywhere could,bad,rather_good
1855,last long gum online hope date dec original continue past true today plan anywhere shipment,bad,rather_good
1856,last receive open couple case they're that's half week jar usually seed pouch return part,bad,rather_good
1857,last receive open couple case they're that's week jar usually seed pouch half return part,bad,rather_good
1880,less buying regular definitely however cheaper serve red alternative ounce option lack alone twice compare,bad,rather_good
1881,less calorie protein amount low fat fiber weight sodium gram substitute carbs lower lose diet,good,rather_good
1882,less regular definitely serve red alternative ounce option twice lack alone however guest enjoyable pea,bad,rather_good
1884,light red ounce single lack option alone tend average buck typically combine guest enjoyable greasy,bad,rather_good
1885,liver freeze dog dry cube treat tub medicine training powdery economical additive chopped recommends arthritis,rather_bad,rather_good
1886,local grocery cost able deliver buying shelf trip stop realize door visit way ask half,bad,rather_good
1887,local grocery cost able stop buying deliver ask shelf realize trip door way visit half,bad,rather_good
