,text,true,model,true_num,model_num
1537,package shipping plastic offer delivery four glass lemon seal broken seller mint happen peach forward,bad,bad,-2,-2
1540,hot buying sauce per save cost cheaper red serve spicy pepper ounce subscribe pay heat,bad,good,-2,2
1544,money value bulk difficult okay quantity msg bacon number unique what's jasmine spent glutamate monosodium,bad,good,-2,2
1545,year month friend husband gift ago weight lose already none thrill start two originally gain,bad,good,-2,2
1547,purchase happy company ship see website impressed directly email mother chance advertised way call around,bad,bad,-2,-2
1548,brew bitter bold starbucks decaf instant drinker weak via smooth mocha strong peppermint magic yet,good,bad,2,-2
1551,chicken meat vegetable purchasing hazelnut filler test ingredient we're steak vegetarian by-product duck grill gloria,good,good,2,2
1552,know smell bad i'll people open seal think since subscription nearly crumb pretty reason n't,bad,bad,-2,-2
1554,help without morning oatmeal son skin gas mom result truffle daily warm winter fix strength,bad,good,-2,2
1555,top nut family plus apple cake egg hit mixed extra banana raspberry mess flavour car,good,good,2,2
1557,need result clean cheap basically breath greenies major pet tummy concerned trust finicky dental space,bad,bad,-2,-2
1561,piece beef turn jerky bowl break cut bite picky pill training dont chunk walk eater,bad,bad,-2,-2
1563,chip potato vinegar kettle corn garden addictive tortilla trap blue starch bbq lucky think salt,good,bad,2,-2
1565,feed change vet switch diet pet wellness crazy eats research kibble formula science human weight,bad,good,-2,2
1567,can't almond blue ounce wait cocoa magnesium beat diamond say blood reminds nutrient alot rda,bad,bad,-2,-2
1568,pack variety com www http href stash fill pie grey earl gourmet twinings bigelow bergamot,bad,bad,-2,-2
1574,noodle service rice fast customer cook buckwheat sulfate barley phosphate russell july refund booda super,bad,bad,-2,-2
1575,delicious small dry hard large smaller surprised larger liver freeze crazy locally six tire pleasantly,bad,good,-2,2
1576,favorite black blend wife decaf licorice fuel jet caffeine fair beer enough robust herbal become,bad,bad,-2,-2
1577,ever cereal sell unfortunately truly stale pancake vendor appreciate understand threw could allow doubt fell,bad,good,-2,2
1579,cat feed meat ingredient pet chicken wellness vet diet salmon dry corn switch kibble filler,good,good,2,2
1581,always case salty awesome live sour hooked tuna cheddar crispy pantry since suggest new tangy,bad,bad,-2,-2
1583,delicious small dry hard smaller surprised large size larger liver freeze locally six perfect tire,good,good,2,2
1584,notice believe show face life completely supplement year work common fix number habit leg two,bad,good,-2,2
1591,need keep hand around teeth clean longer breath basically greenies tummy digestive dental issue leak,bad,good,-2,2
1592,review smell though bad pretty may might i'll compare read must similar reviewer base overall,good,good,2,2
1593,month size highly start baby quickly glad daughter son thanks every perfect since supply night,bad,good,-2,2
1597,thing quite expect seem probably i'd either wish n't stock certainly though stir end rather,bad,good,-2,2
1598,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy theater pocket,bad,bad,-2,-2
1599,work hour energy husband minute feel effect boost pizza shot ent caffeine actually crust sleep,good,good,2,2
1600,ingredient natural list special contains raw berry china usa book herb gross prov label report,bad,good,-2,2
1602,snack chip healthy tasty family they're cheese apple potato alternative salty enjoy satisfy lunch crave,good,good,2,2
1605,ever smooth night exactly become soda cappuccino choose sweetness beer fabulous intense advertised bed punch,bad,bad,-2,-2
1608,natural list contains ingredient raw berry book usa herb gross report root aloe health passion,bad,good,-2,2
1609,stuff coconut difference tell benefit told face everyday wow cannot health cappuccino munch improve notice,bad,bad,-2,-2
1610,need result clean cheap basically vet breath greenies issue pet digestive tummy dental still dog's,bad,good,-2,2
1613,feel hour energy effect work shot pizza boost felt lack crust favor faster ent stay,bad,good,-2,2
1622,fruit top plus nut fan cake mixed hit banana dessert microwave flavour etc car big,good,bad,2,-2
1624,year old save soup ago awesome subscribe area discover stock chili tomato since bpa vegan,bad,good,-2,2
1625,bit roast dark full away long half rich flavorful miss extremely person lover ground steep,bad,good,-2,2
1628,chip star potato salty corn veggie reason vinegar kettle rating think still whole addictive garden,good,bad,2,-2
1632,think say still review smell bad open however see people i'll maybe since may another,bad,good,-2,2
1633,snack chip healthy tasty family they're cheese potato apple alternative quick meal salty satisfy lunch,good,good,2,2
1636,especially starbucks oat mind total roll instant flower via mocha illy gummy description bear grape,bad,bad,-2,-2
1637,organic quality expensive leaf pleased eye personal loose certify since preference among club hunt rat,bad,good,-2,2
1640,hot milk cold stomach diet substitute shake warm sensitive soy nasty dissolve upset pain dairy,good,good,2,2
1641,strong highly prefer there's cherry replacement stronger subtle slight mostly intense create wake pleasant san,bad,good,-2,2
1643,nice salt hard color cracker kind smaller dish bite broken shape sea different vinegar definitely,bad,good,-2,2
1644,free packaging value big con available hair shipping difficult damage prime clear ering dent search,good,good,2,2
1646,they're couple that's sure mine someone pouch ate open whole share pretzel part con later,bad,good,-2,2
1648,cracker please mouth mountain care substitute color pork wine table puff kit present surprise weak,bad,bad,-2,-2
1651,container easily soft melt work place chewy mess together shape stuck hold room open cool,bad,good,-2,2
1652,morning breakfast indiv wrap convenient portion control ual afternoon ually deep enjoy lunch every worry,bad,bad,-2,-2
1653,nice salt hard color cracker kind smaller dish bite broken shape sea hit different vinegar,good,good,2,2
1656,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum,good,good,2,2
1657,package item gift fast noodle awesome return service receive wrong description costco hol freshness cardboard,bad,good,-2,2
1658,chip blend roast com www http href dark brew keurig k-cups rich bold pod machine,bad,bad,-2,-2
1659,bought arrive jar pretty still gift tin could crack shell four fancy otherwise enough think,bad,good,-2,2
1661,wonderful next thank left salad customer service issue dress goodness back word post introduce spring,bad,good,-2,2
1662,item deal glad shop become anymore disappoint costco donut supply sampler third retail buck consistent,bad,good,-2,2
1663,thing work seem n't quite expect probably bit i'd recipe bread wish way could either,bad,good,-2,2
1667,bit extra cream three bold ice type second tiny remember two single people honestly require,bad,bad,-2,-2
1668,per let must choice seed fish totally vegan sit age simply wine jelly kit ten,bad,bad,-2,-2
1672,need keep hand around teeth clean longer basically breath greenies issue digestive tummy seem dental,good,good,2,2
1673,nice salt hard color cracker big smaller bite dish hit kind broken shape sea vinegar,bad,good,-2,2
1676,oil spice cooking olive christmas garlic worst italian smoke regularly sister hydrogenate virgin italy canola,bad,bad,-2,-2
1678,especially starbucks mind oat total instant roll via flower description mocha plenty gummy bear illy,bad,good,-2,2
1679,feed change switch diet wellness vet crazy eats pet formula year kibble science old puppy,good,good,2,2
1680,oil gum bone toy olive skin magnesium energy diamond blue body bowel blood truffle rda,bad,bad,-2,-2
1683,syrup artificial sweetener high sometimes chemical sweeten splenda stevia maple corn agave natural extract fructose,good,bad,2,-2
1684,per let must choice seed fish totally vegan age sit wine jelly simply kit mushroom,bad,bad,-2,-2
1689,dec arrive gum date hope original past online maybe stale shipment expiration plant disappointed child,bad,bad,-2,-2
1693,thought stick else end boil cover air burn china die min put storage power anything,bad,bad,-2,-2
1694,need still clean cheap basically breath greenies tummy dental leak space junk trust dog's they'll,bad,bad,-2,-2
1696,big nut plus extra fan etc mixed hit dessert flavour car cashew thats walnut soooo,good,bad,2,-2
1697,year month friend husband gift ago weight lose already none two thrill start week could,bad,good,-2,2
1698,package item receive rice fresh soup disappointed absolutely white fast anyone wrong noodle awesome return,bad,bad,-2,-2
1700,snack chip healthy tasty family cheese they're apple alternative potato salty lunch crave satisfy enjoy,good,good,2,2
1701,think know since review smell bad people another i'll may read dec reviewer might batch,good,good,2,2
1706,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst italian,good,good,2,2
1711,indiv ually waffle melt wrap spread microwave packet ual lunch cooker convenient breakfast stevia nutella,bad,bad,-2,-2
1712,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram,good,good,2,2
1715,year month friend husband gift ago weight lose already none thrill originally loss gain quit,good,good,2,2
1721,year work two size old last month start long week small baby several three big,bad,good,-2,2
1724,hair clear end felt thick wash scent heard job shampoo conditioner opening manufacturer oily major,good,good,2,2
1725,absolutely white fast super return service customer terrible satisfied horrible replace process experience sticky lol,good,good,2,2
1726,ingredient honey list label contain special prov contains process raw test splenda berry site china,bad,good,-2,2
1730,green bean vanilla wonderful black honey ice drinking orange cold iced indiv lemon caffeine refresh,good,good,2,2
1731,rice meal ginger content picky contain bowl label dinner sprinkle eater fairly cooked brown thai,good,good,2,2
1733,meal content ginger contain dinner sprinkle cooked fairly thai snap they've stew palm dozen specifically,good,bad,2,-2
1734,strong prefer bold orange ginger medium shake weak cherry replacement stronger subtle bitterness intense wake,bad,good,-2,2
1737,chew pod pound bone toy caramel larger puppy play two minute rawh senseo pet safe,bad,bad,-2,-2
