,text,topic,true_topic,cos_sim,cos_sim_class
865,child drug care country society party insurance freedom medium germany difference political german social suggest,['germany'],"['democracy and safety in germany', 'economy']",0.5514643788337708,M
868,driver card sound cards mode utexas machine light diamond gateway latest accelerator running austin crash,['technology'],['car'],0.5240871906280518,M
869,looking friend month mine uiuc nice battery area week notice stuff guess stick date craig,['notice'],['craiglist stuff issue'],0.6241964101791382,H
871,doctor disease patient treatment treat cause cand blood test medicine yeast symptom medical infection ence,['health'],"['medicine', 'medical', 'treatment', 'medical']",0.7110987305641174,H
872,launch entry rule build commercial european market satellite output contest remark development contract size project,['commercialization'],['commercial'],0.7925934195518494,H
873,stup live maybe somebody stuff helmet mouse andy folks remember getting guess else carry pretty,['stuff'],['mouse'],0.5447310209274292,M
874,israel israeli arab kill palestinian innocent human civilian trial country peace murder lebanese killing lebanon,['conflict'],"['isreal', 'war', 'palestinian']",0.6304078300793966,H
875,kill death crime criminal self murder commit public innocent defense knife cause protect victim violent,['violence'],"['court', 'crime', 'person kill', 'crime and death']",0.6726678386330605,H
876,kill child weapon crime fire firearm woman drug death carry police criminal city bill court,['violence'],"['crime and law', 'crime', 'crime', 'criminal incident']",0.7112442851066589,H
877,graphics info appreciate advance package unix site directory keyboard format image comp email access user,['information technology'],"['computer', 'comp']",0.7153300046920776,H
878,period baseball boston player season pittsburgh brave ball pitch dave smith pitcher chicago alaska third,['baseball'],"['sport', 'base ball', 'baseball', 'sport', 'game', 'sport', 'baseball match']",0.6351020761898586,H
879,food study effects brain animal rochester cause gatech chemical taste effect prism eating diet chinese,['food'],"['food', 'diet']",0.8847088813781738,VH
883,price apple offer sell monitor sale shipping asking condition model selling pitt manual email soon,['offer'],['apple product sell'],0.37828072905540466,M
886,weapon firearm auto semi safety police revolver self house handgun child action live citizen bill,['guns'],"['weapon', 'law enforcement', 'police weapone']",0.692728579044342,H
887,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology fred test,['methodology'],"['scientific research', 'science', 'science']",0.6784513592720032,H
888,window display screen color create edge colors manager pixel mask image visual background size blue,['display'],"['screen', 'photoshop interface']",0.7114788889884949,H
889,driver sound card mode cards utexas diamond gateway accelerator latest austin vesa svga cica stealth,['graphics'],"['computer', 'driver card']",0.6185275912284851,H
892,copy offer monitor excellent manual asking sale title condition tape email trade original cover distribution,['marketing'],['trade'],0.7475317716598511,H
894,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,['ethics'],['philosophy'],0.7166560292243958,H
895,hockey player league season goal penalty playoff pick shot flyer puck hitter series final city,['hockey'],"['sport', 'hockey', 'hockey and sport']",0.772179385026296,H
896,period pittsburgh player louis chicago detroit third scorer division hartford lemieux shot boston hall dave,['nhl'],"['basketball', 'baseball']",0.28754982352256775,L
897,woman water azerbaijani fire apartment building helmet charge report left dept islamic live home city,['fire'],"['fire service', 'helmet', 'war']",0.6617088317871094,H
898,wire ground circuit outlet wiring voltage neutral cable connect excellent electrical current panel risc instruction,['electrical'],"['wiring', 'electrical', 'electricity', 'electric']",0.9284432977437973,VH
899,window display server image application screen color user code graphics mouse running memory motif driver,['graphics'],['display and mouse control of computer'],0.5973429679870605,M
907,health medical national cancer increase among report child center april research newsletter page disease volume,['healthcare'],"['health report', 'desease', 'health']",0.7192029356956482,H
908,center research internet virginia phone office nasa email north computing film contact national maine harvard,['research'],['resource'],0.7602524161338806,H
909,israel israeli attack kill civilian arab palestinian lebanese village lebanon soldier peace innocent territory adam,['conflict'],"['territory', 'israel palestine conflict', 'territorial conflict', 'israel', 'war']",0.6499438881874084,H
910,player baseball season period brave league ball smith score hitter pitch pitcher boston pitching dave,[' baseball'],"['baseball', 'sport', 'baseball']",0.8046533763408661,VH
911,nasa earth mission orbit moon shuttle satellite lunar probe launch mars flight solar planetary surface,[' space'],"['space', 'astronomy', 'nasa']",0.8622787594795227,VH
913,offer sale sell condition asking price brand manual title distribution utility copy excellent model upgrade,['marketing'],"['sale', 'marketplace']",0.7164632976055145,H
914,israel israeli country encryption arab drug pres attack chip clipper policy security administration health secret,['israel'],['health secret'],0.4031297564506531,M
915,image graphics package format code unix user contact info comp site directory library looking tool,['graphics'],"['graphic', 'page', 'graphic', 'image']",0.8084940165281296,VH
917,food ence study natural effects language animal rochester cause humans disease brain effect patient nothing,['health'],['disease'],0.5747308135032654,M
920,price monitor church port asking pitt build offer mask package spirit board send cannot shipping,['offer'],['informatic'],0.7500365972518921,H
922,picture risc instruction rose command large week timer adaptec stone fool liar blah gain cycle,['adapt'],"['roae', 'world']",0.7485336661338806,H
925,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight spacecraft probe mars solar,['exploration'],"['space', 'space exploration']",0.5616485327482224,M
926,bill distribution port modem serial stratus connect special several packet keywords william rocket interrupt baud,['connectivity'],['network'],0.8548169136047363,VH
930,price sell shipping cheap purchase dealer deal selling sale phone offer package sales plus company,['commerce'],"['business', 'market', 'sale', 'shipping', 'sell']",0.7390028476715088,H
933,ground water food wire engine cause light test disease current science henry hole study level,['water'],['study'],0.5702380537986755,M
934,quality byte lower higher digital component sample laser series design printer compression feed push filter,['digital'],"['digital component', 'printing']",0.8025295734405518,VH
935,food study language effects natural gatech animal humans ence prism brain substance double cause revelation,['neuroscience'],['study'],0.4471227526664734,M
938,window display screen color server application manager client resource event create default xterm error visual,['display'],"['laptop', 'computer', 'computer']",0.6027143398920695,H
