,task,true,model,model_extracted,true_num,classification_metric
498,cand suck infection anti palestinian cause vitamin west doctor body astronaut bias treatment pilot bank,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
499,candy soup gift rice pasta noodle item thanks awesome customer service christmas contact tuna hol,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
500,candy soup gift rice pasta thanks noodle awesome customer service christmas contact tuna item hol,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
501,caramel top sugar cake wine california vanilla drizzle natural mmmm kernel flip monster mmmmm pan,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
502,card driver memory simms cards crash gateway battery backup diamond tower accelerator tape boot color,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
503,card driver memory simms cards crash gateway battery backup diamond tower tape accelerator boot color,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
504,card driver sound copy light mark machine left running free disk following memory water else,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
505,card driver sound light copy running machine crash mark gateway anybody left hardware speaker backup,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
506,card driver sound light running gateway machine crash copy mark anybody diamond latest hardware memory,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
507,card driver sound machine light running copy gateway mark crash memory left anybody hardware option,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
508,care health country market america company money gary perry columbia drug liberal somalia germany german,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
509,care mark couple marriage poor married insurance abortion coverage rent live speech child free money,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
510,care mark marriage poor child couple live deserve free together services deliver choose parent health,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
511,care marriage couple poor child mark health package live public together commitment congress free immunization,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
512,care marriage couple public insurance child kind poor live health congress whether ever mark free,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
513,care marriage couple public kind congress live mark poor ever together whether output technology package,bad,YES TEXT: care marriage couple public kind congress live mark poor ever together whether output technology package ,2,-2,1
514,care marriage insurance couple child mark poor money coverage live abortion public free rent parent,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
515,care marriage insurance couple child poor mark public abortion money coverage live free health rent,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
516,care marriage insurance couple child poor public health mark abortion money coverage free live congress,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
517,care marriage insurance couple mark poor child money coverage abortion live rent public free married,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
518,care marriage insurance couple poor mark child money abortion coverage public live rent free health,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
519,care marriage insurance health public couple child poor congress kind free package whether live commitment,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
520,care marriage mark couple poor insurance child live abortion coverage married money rent free speech,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
521,case market salty live suggest sour hooked crispy cheddar tangy heaven regret smallest mayo bland,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
522,case salty live sour suggest hooked crispy cheddar tangy less heaven since smallest regret mayo,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
523,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret mayo neighborhood,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
524,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret smallest mayo,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
525,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret smallest since,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
526,case salty live suggest sour hooked crispy cheddar tangy heaven regret less garbage since smallest,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
527,case salty sour live hooked suggest crispy cheddar tangy less since heaven market smallest new,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
528,cat brand ingredient feed quality chicken meat natural diet corn organic dry list switch pet,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
529,cat fancy chicken recall photo feast petite cuisine purina cupcake island smiley pig color frost,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
530,cat feed meat ingredient pet chicken wellness vet diet salmon dry corn switch kibble filler,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
531,cat meat ingredient corn dog vitamin calcium feed cat's human ground expensive finicky bone beef,good,YES TEXT: cat meat ingredient corn dog vitamin calcium feed cat's human ground expensive finicky bone,2,2,1
532,cat pet wellness feed meat ingredient science vet kitty kibble filler kitten purina cat's by-product,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
533,cat wellness feed pet science ingredient meat kitten vet kitty by-product purina kibble filler cat's,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
534,cause father message view user whole bill white head check code appear begin attack within,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
535,cause food medical disease health patient doctor report cand cancer treatment steve body blood infection,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
536,cause launch cand report military face charge anti fire knife woman infection weapon police health,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
537,cause medical health report disease food cand face infection doctor charge steve military body knife,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
538,cause report cand health medical face military charge disease food infection knife dangerous anti among,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
539,cause report health food study disease medical doctor steve increase patient center among body treatment,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
540,center nasa research image internet graphics cancer virginia health medical contact april email mike archive,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
541,center research internet virginia office conference phone computing national department north film address campus australia,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
542,center research internet virginia office phone nasa north email computing film contact national maine harvard,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
