,text,true,model
1563,hockey season player goal league leaf playoff flyer penalty division wings next shot draft final,good,rather_good
1564,holland agent cult yesterday department tear compass douglas texas student staff miller tempest princeton colostate,bad,rather_good
1565,holland investigation cult tempest colostate douglas star nixon probe study department sort left hitter trek,bad,rather_bad
1566,holland newspaper chapter staff engineer douglas princeton tempest colostate nixon jose senior executive phoenix chemical,bad,rather_good
1567,home woman left city days wife mother building apartment father room live turn throw night,bad,rather_good
1568,homosexual andrew james cleveland cwru lost chris cramer freenet internet bitnet gatech virginia phil michael,bad,rather_good
1569,homosexual cramer male sexual clayton gatech prism hell houston navy rose behanna atlanta optilink homosexuality,rather_bad,rather_good
1570,homosexual cramer male sexual gatech clayton phil prism hell houston rose navy behanna atlanta optilink,bad,rather_bad
1571,homosexual cramer phil gatech sexual male clayton prism hell houston rose navy behanna atlanta optilink,rather_bad,rather_bad
1572,homosexual cwru andrew james cleveland lost chris cramer freenet internet bitnet phil gatech virginia michael,bad,rather_good
1595,image cramer free user email input price clayton design large project cost tool contact standard,bad,rather_good
1596,image graphics format package tool send object site directory analysis email user code unix plot,bad,rather_good
1597,image graphics format package user code object motif send application processing database site interface server,good,rather_good
1598,image graphics format package user code unix library motif directory comp site tool contact object,rather_good,rather_good
1599,image graphics format package user code unix library motif directory comp tool site object contact,rather_good,rather_good
1600,image graphics format package user object code send processing site database application convert library interface,bad,rather_good
1601,image graphics format package user unix code library motif directory tool comp site object contact,rather_good,rather_good
1602,image graphics format tool package processing user send analysis site animation database object plot amiga,good,rather_good
1603,image graphics format tool package site send user processing object analysis directory plot contact code,good,rather_good
1604,image graphics format user motif package code object send application server database processing event interface,good,rather_good
1605,image graphics format user package unix code motif library directory tool object site server comp,good,rather_good
1606,image graphics format user package unix code motif library directory tool site object server comp,rather_bad,rather_good
1607,image graphics package format code unix contact user comp site directory library info tool looking,good,rather_good
1608,image graphics package format code unix user contact info comp site directory library looking tool,good,rather_good
1609,image graphics package format info unix code user site contact comp directory library appreciate looking,good,rather_good
1610,image graphics package format object library site user directory processing database code convert routine unix,good,rather_good
1611,image graphics package format object library site user directory processing database code routine convert unix,bad,rather_good
1612,image graphics package format object user library site code directory send processing database convert contact,good,rather_good
1613,image graphics package user unix directory anonymous format library site comp keyboard server contact tool,good,rather_good
1614,image graphics package user unix directory anonymous format library site keyboard comp server contact database,good,rather_good
1615,image graphics user contact info package format unix site tool machine directory code type library,good,rather_good
1616,image graphics user format package motif code unix library server object directory send application tool,rather_bad,rather_good
1617,image graphics user format package motif code unix server library application object send tool comp,good,rather_good
1618,image graphics user package unix directory anonymous format keyboard comp site library server contact tool,good,rather_good
1619,image graphics user window code motif format server package send event application object public xlib,bad,rather_good
1620,image send graphics driver format human message machine research access child mode able application internet,good,rather_good
