,true,model,wordset,model_num,true_num
1329,bad,good,fool saturn originator liar crazy nasa gsfc lawrence lunatic visible marketing seeing advertising dealy billboard,2,-2
1330,rather_bad,good,ford asking sensor homosexuality proof faith ohio wife homosexual belief daughter times woman oxygen boeing,2,-1
1331,neutral,good,ford homosexuality sensor ohio proof homosexual asking wife times boeing belief oxygen faith friend child,2,0
1365,bad,good,friend steve uiuc battery looking pain month week craig phil doug remember taste somebody minutes,2,-2
1366,bad,bad,friend steve uiuc battery pain looking month week craig doug phil cause doctor remember taste,-2,-2
1367,rather_bad,bad,friend steve uiuc battery pain looking month week craig phil doug somebody remember minutes cause,-2,-1
1368,bad,bad,friend steve uiuc battery week pain phil craig month somebody doug mine remember cause guess,-2,-2
1369,rather_bad,bad,friend uiuc steve looking battery pain month week doctor craig doug taste cause remember phil,-2,-1
1378,rather_bad,bad,function code text islam muslim null reference error subject date translation cipher gregg following jaeger,-2,-1
1379,rather_bad,good,function code text islam muslim null reference islamic error cipher date publish subject crypt translation,2,-1
1380,good,good,function code text islam muslim null subject error reference date output application open research translation,2,2
1381,bad,good,function code text null cipher muslim reference islam error crypt char output character gregg define,2,-2
1382,bad,good,function code text null muslim islam cipher reference error output crypt char open character gregg,2,-2
1383,bad,good,function code text null muslim output islam subject error reference open application char jaeger cipher,2,-2
1384,rather_bad,good,function muslim code text islam reference islamic cipher crypt character publish null message random public,2,-1
1385,neutral,bad,function text code islam muslim reference null islamic cipher publish error crypt date character translation,-2,0
1386,rather_bad,bad,function text code muslim islam reference islamic null cipher publish character crypt author gregg public,-2,-1
1387,bad,good,george vice fail thor employer informatik jake libertarian hamburg bony replace steveh dream steve bush,2,-2
1388,bad,good,george vice fail thor employer informatik jake libertarian hamburg replace bony steveh steve dream robert,2,-2
1389,bad,good,george vice fail thor employer informatik jake libertarian replace hamburg bony steve steveh bush robert,2,-2
1390,rather_bad,good,george vice thor fail informatik jake libertarian employer hamburg bony replace steve steveh bush bontchev,2,-1
1391,bad,good,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh bush spring steve,2,-2
1392,rather_bad,good,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh bush steve spring,2,-1
1393,bad,good,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh steve bush spring,2,-2
1394,bad,good,george vice thor fail informatik jake libertarian employer hamburg bony steve replace steveh bush spring,2,-2
1396,neutral,good,graphics image info package appreciate format unix site email user comp advance directory code looking,2,0
1397,rather_good,good,graphics image package info format unix site appreciate user code comp contact email directory looking,2,1
1398,good,good,graphics info appreciate advance package unix site directory keyboard format image comp email access user,2,2
1399,rather_good,good,graphics info image package appreciate format unix site email advance comp directory user code keyboard,2,1
1400,rather_bad,good,greek turkish cross henrik armenia turkey azeri unit turk link cyprus allocation conflict karabakh plane,2,-1
1401,good,good,greek turkish cross turkey henrik armenia turk plane link greece azeri cyprus allocation conflict unit,2,2
1402,bad,good,greek turkish turkey cross armenia henrik turk greece plane azeri link cyprus allocation minority conflict,2,-2
1403,good,good,greek turkish turkey cross armenia henrik turk greece plane link azeri cyprus allocation conflict karabakh,2,2
1436,bad,good,ground circuit internet water outlet nist contact connect wire tower distribution site cooling plant email,2,-2
1437,bad,good,ground circuit internet water outlet nist contact wire connect tower distribution site cooling plant email,2,-2
1438,neutral,good,ground food water cause disease wire health doctor medical patient test study light result current,2,0
1439,neutral,good,ground food water cause wire disease doctor health medical patient test study light result current,2,0
1440,rather_good,good,ground food water cause wire disease health doctor medical patient test study light result current,2,1
1441,good,good,ground water food wire cause disease patient doctor test medical health light study engine current,2,2
1442,bad,good,ground water food wire disease cause engine test light patient current study hole henry science,2,-2
1443,rather_good,good,ground water food wire disease cause patient test doctor light medical engine health study current,2,1
1444,neutral,good,ground water food wire disease cause test engine patient light current study hole medical result,2,0
1445,bad,good,ground water food wire engine cause light test disease current science henry hole study level,2,-2
1446,bad,good,ground water food wire engine disease cause light test current patient science study hole henry,2,-2
1447,bad,good,ground water food wire engine light cause current science test henry hole disease study level,2,-2
1448,rather_bad,good,ground water wire food engine science current light henry battery level hole circuit test bill,2,-1
1449,neutral,good,ground water wire food engine science current light henry battery test cause hole level circuit,2,0
1450,bad,good,ground water wire food engine science light current cause test henry hole battery level study,2,-2
1451,neutral,good,ground water wire food science engine current henry light bill battery level circuit cwru hole,2,0
1452,good,good,ground water wire science bill engine food henry current battery level cwru center circuit outlet,2,2
1453,bad,good,ground water wire science current engine henry battery circuit outlet light toronto cancer level hole,2,-2
1454,bad,good,ground water wire science current engine henry light battery circuit hole cancer outlet level toronto,2,-2
1455,rather_bad,good,ground water wire science henry engine current battery circuit outlet center toronto cancer level cwru,2,-1
1456,bad,good,ground wire circuit connect panel outlet wiring electrical math neutral cable duke swap current screw,2,-2
1457,good,good,ground wire circuit outlet wiring cable electrical neutral connect current panel voltage subject plastic conductor,2,2
1458,good,good,ground wire circuit outlet wiring cable neutral electrical connect current voltage panel plastic subject conductor,2,2
1459,good,good,ground wire circuit outlet wiring neutral voltage connect cable electrical current excellent panel plastic subject,2,2
