,text,true,model,true_num,model_num
1619,launch entry build commercial development project rule satellite market european cost output contest remark size,bad,good,-2,2
1620,image graphics package format info unix code user site contact comp directory library appreciate looking,good,good,2,2
1621,offer copy monitor sale excellent email manual asking condition title option cover brand tape distribution,bad,good,-2,2
1623,font character print printer vice page cell bill beauchaine bobbe code blow student robert stay,bad,good,-2,2
1626,friend steve uiuc battery week pain phil craig month somebody doug mine remember cause guess,bad,good,-2,2
1627,turkish turk greek turkey armenia genoc russian henrik soviet today history muslim greece ottoman village,good,good,2,2
1629,israel israeli pres encryption public country security arab drug clipper policy chip attack clinton administration,bad,good,-2,2
1630,send address request receive bear militia free amendment shall arms constitution mailing organize sent regulate,bad,good,-2,2
1631,clinton class movie bill charles frame within plan sean regard bush quicktime animation administration stup,bad,good,-2,2
1634,scsi disk controller card floppy port fast speed interface transfer bios board mode jumper feature,good,good,2,2
1635,thor vice jake informatik fail steve print bony george libertarian hamburg employer steveh replace cell,bad,good,-2,2
1638,religion belief atheist faith atheism existence christianity religious ence cannot argument universe statement nature follow,good,good,2,2
1639,israel israeli kill arab country innocent murder peace civilian palestinian soldier gaza citizen human trial,good,good,2,2
1642,religion atheist belief argument atheism religious existence ence statement faith cause universe sense therefore wrong,good,good,2,2
1645,court berkeley charge anti judge francisco lawyer legal copyright jacket property dangerous california museum police,good,good,2,2
1647,april canada buffalo roger spring ontario area maynard pilot wings astronaut cand nasa star aircraft,bad,good,-2,2
1649,bill clinton fire batf stratus scott compound waco distribution modem company child today agent warrant,bad,good,-2,2
1650,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army islam,good,good,2,2
1654,turkish turk turkey greek armenia genoc russian henrik today history soviet muslim greece ottoman argic,bad,bad,-2,-2
1655,love court hate charge property francisco dangerous police anti leather inner arens gerard head park,bad,good,-2,2
1660,window color display manager screen polygon size pixel visual create depth position colormap edge blue,good,good,2,2
1664,period pittsburgh player chicago louis scorer third detroit hartford boston shot lemieux dave division hall,good,bad,2,-2
1665,cand palestinian israel suck nasa cause west israeli infection astronaut stup anti bank bias degree,bad,good,-2,2
1666,nasa earth mission orbit moon shuttle satellite lunar probe launch mars solar planetary surface telescope,good,good,2,2
1669,religion atheist atheism religious belief faith strong theist universe existence saturn christianity position cause statement,good,good,2,2
1670,country nation iran political europe house bosnia majority hallam minority civil revolution democratic federal social,good,good,2,2
1671,food study ence language natural animal humans effects revelation rochester understand gatech nothing double theory,bad,good,-2,2
1674,bike mile front tire road speed turn wheel rear brake motorcycle driving vehicle left fast,good,good,2,2
1675,scsi controller interface disk transfer bios fast card feature speed devices jumper chip floppy standard,good,good,2,2
1677,city word matthew young hang judas greek hanging tree acts hearing fall sdsu specifically present,bad,good,-2,2
1681,nazi party muslim found faith ticket ence become criminal hitler quite publish live crime christ,good,good,2,2
1682,religion atheist belief religious atheism faith christianity existence strong universe follow theist become accept statement,good,good,2,2
1685,anonymous news congress service bill anon internet usenet conference public server abuse privacy user electronic,bad,good,-2,2
1686,quality byte lower higher digital component sample laser series design printer compression feed push filter,bad,good,-2,2
1687,disk scsi speed card fast controller port chip board modem driver floppy cable upgrade switch,good,good,2,2
1688,doctor disease patient treatment cand cause treat test yeast medicine blood medical symptom body ence,good,good,2,2
1690,nasa orbit satellite earth moon lunar mission spacecraft shuttle solar mars planetary astronomy development project,good,good,2,2
1691,player hockey season league goal leaf playoff division pick next flyer penalty draft playing final,good,bad,2,-2
1692,saturn liar nasa natural crazy fool dealer wrong lunatic canon caltech price columbia gsfc honda,bad,good,-2,2
1695,scsi controller interface transfer disk bios feature devices card jumper fast speed setting standard floppy,good,bad,2,-2
1699,koresh rutgers kaldis michael radio child easter rock witness ence georgia trial covington homosexual theodore,bad,bad,-2,-2
1702,child body woman dead town army massacre azerbaijan azeri kill attack three destroy terrorist soviet,good,good,2,2
1703,player season hockey league baseball goal division period leaf pittsburgh shot boston pick next score,good,good,2,2
1704,disk memory tape floppy boot error swap backup apple upgrade instal access cache install running,good,good,2,2
1705,trade berkeley names rick wisdom division custom married whenever become seattle uucp rwing scores mario,bad,bad,-2,-2
1707,encryption chip clipper security phone secure escrow privacy algorithm encrypt agency technology public enforcement protect,good,good,2,2
1708,ence food study belief existence language natural understand argument animal death atheist rochester nothing sense,bad,bad,-2,-2
1709,weapon firearm carry license handgun police semi safety auto automatic revolver section rifle dangerous bill,good,bad,2,-2
1710,pres russian russia administration private press working official package house congress sandvik continue senator kent,good,good,2,2
1713,cwru koresh freenet cleveland mike guess previous stand stephen story ryan nothing wave joke ever,bad,good,-2,2
1714,nasa shuttle launch catcher lopez spring april atmosphere ozone flight major centaur training titan crew,bad,good,-2,2
