INPUT:wordset,INPUT:dataset_name,ASSIGNMENT:worker_id
encryption chip clipper security escrow secure phone algorithm technology encrypt agency privacy public enforcement protect,20newsgroups,5
encryption chip clipper security escrow secure privacy encrypt technology agency algorithm phone enforcement message public,20newsgroups,5
encryption chip clipper security phone escrow secure encrypt technology agency privacy algorithm enforcement public protect,20newsgroups,5
encryption chip clipper security phone privacy public algorithm secure escrow message agency technology encrypt enforcement,20newsgroups,5
encryption chip clipper security phone privacy public algorithm secure escrow message encrypt agency technology secret,20newsgroups,5
encryption chip clipper security phone secure escrow privacy algorithm encrypt agency technology public enforcement protect,20newsgroups,10
encryption chip clipper security phone secure escrow privacy encrypt technology agency algorithm public protect enforcement,20newsgroups,15
encryption chip clipper security phone secure escrow privacy encrypt technology algorithm agency public enforcement protect,20newsgroups,5
encryption chip clipper security phone secure escrow privacy technology encrypt agency algorithm protect enforcement public,20newsgroups,5
encryption chip clipper security phone secure escrow privacy technology encrypt agency algorithm public protect enforcement,20newsgroups,5
encryption chip clipper security phone secure escrow technology encrypt privacy agency algorithm protect enforcement public,20newsgroups,5
encryption chip clipper security phone secure escrow technology encrypt privacy agency protect enforcement algorithm public,20newsgroups,5
encryption chip clipper security privacy escrow algorithm secure encrypt public secret enforcement agency crypto technology,20newsgroups,5
encryption chip clipper security privacy escrow algorithm secure encrypt secret public enforcement agency crypto technology,20newsgroups,5
encryption chip clipper security privacy escrow encrypt technology agency enforcement message phone algorithm protect secure,20newsgroups,5
encryption chip clipper security privacy escrow technology encrypt agency secure algorithm phone enforcement message protect,20newsgroups,5
encryption chip clipper security privacy phone public secure algorithm escrow encrypt agency secret technology protect,20newsgroups,5
encryption chip clipper security privacy phone public secure escrow algorithm encrypt agency secret technology protect,20newsgroups,5
encryption chip privacy escrow encrypt security clipper enforcement message agency technology device serial devices phone,20newsgroups,5
end hair clear felt heard opening thick wash scent job shampoo major conditioner manufacturer trust,amazon_food,3
end hair clear felt heard thick opening wash scent job shampoo major manufacturer conditioner oily,amazon_food,3
end hair felt clear heard opening thick wash scent job shampoo major conditioner manufacturer trust,amazon_food,3
end hair felt clear heard opening thick wash scent job shampoo major conditioner trust oily,amazon_food,3
energy oatmeal magnesium sleep bowel boost skin maple help muscle gas quaker body honey hour,amazon_food,3
engine detector radar lock model foot station rocket rock exhaust pound break injury pressure record,20newsgroups,5
engine detector radar model foot rock rocket exhaust pound station injury small pressure record motor,20newsgroups,5
engine detector radar model foot rocket rock exhaust small pound station injury phone pressure motor,20newsgroups,5
engine detector radar model station foot rocket rock lock exhaust pound injury small record pressure,20newsgroups,5
engine lock detector radar station model foot break rocket rock pound head exhaust injury pressure,20newsgroups,5
engine lock radar detector station model break foot head injury pound pressure rock exhaust rocket,20newsgroups,5
engine lock station detector radar model break foot option head rocket rock pound pressure injury,20newsgroups,5
engine model lock radar band detector exhaust rocket motor foot steal sport tune sdsu wagon,20newsgroups,5
engine model lock rocket band exhaust foot pressure steal motor cable short cylinder liter stage,20newsgroups,5
engine model radar band lock rocket detector foot exhaust motor steal pressure sport phone sdsu,20newsgroups,5
engine model radar lock band detector rocket foot exhaust motor steal sport pressure cable sdsu,20newsgroups,5
engine model radar lock band detector rocket foot exhaust motor steal sport pressure sdsu cable,20newsgroups,5
engine model rocket band lock foot exhaust pressure motor cable phone radar stage steal short,20newsgroups,5
engine modem phone free display level turkish model force head disk news angmar always cable,20newsgroups,5
engine modem phone rocket model yeast display level friend free head experience wave front cable,20newsgroups,5
engine modem rocket model phone foot radar level cable flight band exhaust stage motor short,20newsgroups,5
engine modem rocket model phone level cable flight angmar wave foot short cosmo head stage,20newsgroups,5
engine modem rocket phone model yeast level friend radar rock foot head motor sdsu band,20newsgroups,5
engine radar detector model foot rocket rock exhaust small pound phone injury station motor pressure,20newsgroups,5
engine radar rocket model detector rock foot phone exhaust motor small injury pound band yeast,20newsgroups,5
engine rocket model modem phone foot band radar exhaust cable motor pressure stage level flight,20newsgroups,5
engineer newspaper holland chapter staff douglas princeton tempest colostate senior executive jose nixon phoenix chemical,20newsgroups,5
engineering music motorcycle letter weaver bruce chuck japanese flame membership cooper member student steven club,20newsgroups,5
engineering music motorcycle letter weaver japanese member flame chuck bruce membership student engineer denizen club,20newsgroups,5
enjoy right bean candy amount quick cold hint sweetness refresh warm summer mango quantity beverage,amazon_food,3
