,INPUT:wordset,INPUT:model_id,INPUT:dataset_name,OUTPUT:quality,homogeneity,assessment
513,butter peanut apple orange jelly aware grape poor choke formula belly risk watch fact transition,632306afc52777f2b76a1197,amazon_food,"['good', 'good', 'rather_bad']",0.7,2
514,butter peanut apple orange jelly grape aware poor choke formula fact belly watch risk transition,63230abe32b90885873fd655,amazon_food,"['bad', 'good', 'bad']",0.7,-2
515,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk large,63230e56f849c89c6187f004,amazon_food,"['rather_good', 'bad', 'rather_bad']",0.3,0
516,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk large,63230e57b0950bb2e7895b7f,amazon_food,"['rather_good', 'rather_bad', 'good']",0.3,0
517,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk transition,63230c1a23e8da342a2250ed,amazon_food,"['rather_bad', 'good', 'bad']",0.3,0
518,butter peanut illy mate exact ginger palm compromise newman's flowery toddler moth cooky blackcurrant tin,6316f7c5c028c5484f2d63e9,amazon_food,"['bad', 'bad', 'good']",0.7,-2
519,buying money cheaper bulk dont compare save costco finger spend personally waste hate range pull,632311c9eef852a376dcaf74,amazon_food,"['rather_good', 'bad', 'bad']",0.7,-2
520,buying money cheaper compare bulk dont costco save personally finger hate spend waste cent range,6323054a1b24cf3ff71764fe,amazon_food,"['good', 'bad', 'good']",0.7,2
521,buying money cheaper compare bulk dont costco save personally finger hate spend waste cent range,63230abe32b90885873fd655,amazon_food,"['good', 'good', 'good']",1.0,2
522,buying money cheaper compare bulk dont hate costco personally finger cent spend retail range pull,632309e2a5a57837b841eae2,amazon_food,"['rather_good', 'rather_good', 'good']",0.7,1
523,buying money cheaper compare bulk dont hate costco personally finger spend cent retail however range,632306afc52777f2b76a1197,amazon_food,"['good', 'rather_good', 'rather_good']",0.7,1
524,buying sauce regular serve per save cost cheaper red spicy pepper pay subscribe bulk option,63231a6ba6fa8975eb57e3bc,amazon_food,"['bad', 'rather_good', 'rather_bad']",0.3,0
525,buying sauce regular serve per save cost cheaper red spicy pepper pay subscribe bulk option,63231b23c4f17ec58300eca7,amazon_food,"['bad', 'rather_good', 'rather_good']",0.7,1
526,buying sauce serve per save regular cost cheaper red spicy pepper pay subscribe option heat,6323199f4ac2fcd506e4c5d6,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
527,by-product cat meat tassimo unit ingredient pad real poop friskies temperature harvest chicken keurig breeze,6315dcee7712429874817fb5,amazon_food,"['rather_bad', 'good', 'rather_bad']",0.7,-1
528,calorie low fat protein coconut serve juice diet fiber per sodium weight gram vitamin carbs,63230d74dca999f95522b3ea,amazon_food,"['good', 'good', 'good']",1.0,2
529,calorie low fat protein fiber weight serve sodium gram high per carbs diet nutrition carb,63231739a5a57837b841fe8a,amazon_food,"['good', 'good', 'good']",1.0,2
530,calorie low fat protein sodium gram serve high carbs diet carb weight nutrition per watch,632305d31f1cdaab8d66d630,amazon_food,"['good', 'good', 'good']",1.0,2
531,calorie low fat protein sodium gram serve high carbs diet carb weight nutrition per watch,63230e924b5288750cc766d3,amazon_food,"['good', 'good', 'good']",1.0,2
532,calorie low fat protein weight fiber content high sodium gram diet substitute carbs lose lower,63230ee8c4040a0e0e0c401e,amazon_food,"['good', 'good', 'good']",1.0,2
533,calorie low fat protein weight sodium fiber high gram diet content carbs lose substitute carb,632612deea431d67984bb9f7,amazon_food,"['good', 'good', 'good']",1.0,2
534,calorie low fat protein weight sodium gram high fiber diet content carbs lose substitute carb,63260d16e534c8b0233e02e7,amazon_food,"['good', 'good', 'good']",1.0,2
535,calorie low fat protein weight sodium high fiber gram diet content carbs lose substitute carb,632610f2a343b1e9a1c57875,amazon_food,"['good', 'rather_good', 'good']",0.7,2
536,calorie low protein fat coconut diet juice serve fiber sodium gram weight vitamin per carbs,63230d02bd3239d091ddb550,amazon_food,"['rather_good', 'good', 'rather_good']",0.7,1
537,calorie low protein fat sodium gram serve carbs high diet carb weight nutrition per amount,632600d632591f66b7e6cc1c,amazon_food,"['good', 'good', 'good']",1.0,2
538,calorie low protein fat sodium gram serve carbs high diet carb weight nutrition per amount,632603cebd3239d091ddf08e,amazon_food,"['good', 'good', 'bad']",0.7,2
539,calorie protein fat coconut low fiber sodium gram vitamin carbs splenda msg bpa ant nutritional,6325d52b9346c227774bfe53,amazon_food,"['rather_good', 'good', 'rather_good']",0.7,1
540,calorie protein fat low coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,63230d0231be382c45bf625f,amazon_food,"['good', 'good', 'good']",1.0,2
541,calorie protein low amount fat i'd sodium gram weight carbs carb daily msg diabetic lose,63231259a8551b213999c0b5,amazon_food,"['good', 'good', 'good']",1.0,2
542,calorie protein low amount fat sodium weight gram carbs meal fiber carb msg daily diabetic,632314b564156252a093406c,amazon_food,"['bad', 'rather_good', 'good']",0.3,0
543,calorie protein low fat coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,63230c4b23e8da342a22512f,amazon_food,"['good', 'rather_good', 'good']",0.7,2
544,calorie protein low fat content fiber weight sodium gram substitute high diet carbs lose msg,63230e5accb4e652d2d45a70,amazon_food,"['good', 'good', 'good']",1.0,2
545,calorie protein low fat sodium carbs high gram diet carb nutrition watch amount farm diabetic,63230e56f849c89c6187f004,amazon_food,"['good', 'good', 'good']",1.0,2
546,calorie protein low fat sodium fiber gram diet carbs carb nutrition high watch intake farm,632307fc9f78e26f713e94ed,amazon_food,"['rather_bad', 'rather_good', 'good']",0.3,0
547,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,6323054a1b24cf3ff71764fe,amazon_food,"['bad', 'good', 'good']",0.7,2
548,calorie protein low fat weight sodium fiber gram high content diet carbs lose substitute carb,632614f5d0e066f2a5009e2e,amazon_food,"['good', 'good', 'good']",1.0,2
549,calorie serve low fat protein coconut diet juice per fiber weight sodium gram vitamin carbs,63230c0c43fb92a9d143ac2c,amazon_food,"['good', 'good', 'good']",1.0,2
550,calorie serve low fat protein coconut diet juice per powder health fiber weight sodium gram,63230d6e2b337b5d95010414,amazon_food,"['good', 'good', 'good']",1.0,2
551,calorie serve low fat protein coconut diet juice per powder health fiber weight sodium gram,63230dd09f78e26f713e9d56,amazon_food,"['good', 'rather_good', 'good']",0.7,2
552,can't almond blue ounce wait cocoa magnesium beat diamond blood reminds cause nutrient alot rda,63230cd743fb92a9d143ad75,amazon_food,"['bad', 'good', 'bad']",0.7,-2
553,can't almond blue ounce wait cocoa magnesium beat diamond say blood reminds nutrient alot rda,632614f52b0d3dba50171c10,amazon_food,"['bad', 'bad', 'rather_good']",0.7,-2
554,can't almond blue wait iced cocoa magnesium beat diamond reminds alot wasabi nutrient rda bowel,632620474fecb0a9aa0a8534,amazon_food,"['rather_good', 'rather_bad', 'rather_bad']",0.7,-1
555,can't almond blue wait ounce cocoa magnesium say beat diamond blood reminds nutrient rda alot,63260d16e534c8b0233e02e7,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
556,can't almond ounce blue wait cocoa magnesium beat cause diamond blood reminds alot nutrient rda,63230ee8c4040a0e0e0c401e,amazon_food,"['rather_good', 'rather_bad', 'bad']",0.3,0
557,can't almond ounce blue wait cocoa magnesium cause beat diamond blood reminds alot nutrient rda,63261d6acc7373c8fe435e38,amazon_food,"['bad', 'rather_bad', 'rather_bad']",0.7,-1
558,can't run wait cocoa iced bone beat steep alot mug least say house watery sure,63230d58174d83c12d0f686b,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
559,can't run wait cocoa iced bone beat steep alot mug least watery house sure say,63230e56f849c89c6187f004,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
560,can't run wait cocoa iced bone beat steep alot mug least watery house sure say,63230f63a6fa8975eb57cf9e,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
561,can't run wait cocoa iced bone beat steep alot mug least watery house sure say,632310f92d85fb2da960c1b9,amazon_food,"['rather_bad', 'rather_bad', 'bad']",0.7,-1
562,can't run wait cocoa iced bone beat steep alot mug least watery house sure say,632311c9eef852a376dcaf74,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
563,can't run wait cocoa iced bone beat steep alot mug watery canister sure house meaty,6323094769fe8ba23d12e777,amazon_food,"['rather_bad', 'rather_bad', 'bad']",0.7,-1
564,can't run wait iced cocoa bone beat steep alot watery mug canister hear one's everytime,632307fc9f78e26f713e94ed,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
565,can't say almond blue wait cocoa magnesium ounce beat diamond blood reminds nutrient rda bowel,63230f8f32b90885873fdf17,amazon_food,"['rather_bad', 'good', 'bad']",0.3,0
566,canada ryan wave stephen indiana funny ontario blue ottawa danny smoke story sticker afford jonathan,631baba376e0a0a23e8e35f9,20newsgroups,"['bad', 'rather_bad', 'bad', 'bad', 'bad']",0.8,-2
567,cancer word health center application higgins research increase fnal science resource national internet field randy,631bb32427e1a64b30543798,20newsgroups,"['bad', 'bad', 'rather_bad', 'bad', 'rather_good']",0.6,-2
568,cand doctor suck treatment anti infection vitamin body cause quack medical pilot yeast bias antibiotic,631bb763bd3239d091dd9e39,20newsgroups,"['good', 'rather_good', 'good', 'good', 'good']",0.8,2
569,cand doctor treatment anti suck cause yeast disease infection body medical vitamin blood quack physician,631b9050814e124a8fb05f40,20newsgroups,"['good', 'good', 'good', 'rather_good', 'rather_bad']",0.6,2
570,cand doctor treatment suck anti infection body cause yeast vitamin medical quack disease blood pilot,631bb6cd17dc5fce149d3be1,20newsgroups,"['rather_good', 'good', 'good', 'good', 'rather_good']",0.6,2
571,cand palestinian israel suck nasa cause west israeli infection astronaut stup anti bank bias degree,631b8d7f23e8da342a220b2c,20newsgroups,"['rather_bad', 'good', 'good', 'bad', 'rather_bad']",0.4,0
572,cand suck infection anti palestinian cause vitamin west doctor body astronaut bias treatment pilot bank,631bb75e9bf9fbe525bc5630,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'bad', 'bad']",0.6,-1
573,cand suck infection anti palestinian cause vitamin west doctor body astronaut bias treatment pilot bank,631bb90dc4040a0e0e0c272b,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'good']",0.8,-2
574,candy soup gift rice pasta noodle item thanks awesome customer service christmas contact tuna hol,63230d74dca999f95522b3ea,amazon_food,"['good', 'good', 'good']",1.0,2
575,candy soup gift rice pasta thanks noodle awesome customer service christmas contact tuna item hol,63230d02bd3239d091ddb550,amazon_food,"['rather_bad', 'rather_good', 'rather_bad']",0.7,-1
576,caramel top sugar cake wine california vanilla drizzle natural mmmm kernel flip monster mmmmm pan,6315dcee7712429874817fb5,amazon_food,"['bad', 'good', 'good']",0.7,2
577,card driver memory simms cards crash gateway battery backup diamond tower accelerator tape boot color,631b983fad5963ae703bef22,20newsgroups,"['rather_bad', 'bad', 'rather_bad', 'good', 'rather_bad']",0.6,-1
578,card driver memory simms cards crash gateway battery backup diamond tower tape accelerator boot color,631b9924f1a99bcfd465e30b,20newsgroups,"['good', 'bad', 'rather_bad', 'rather_good', 'good']",0.4,2
579,card driver sound copy light mark machine left running free disk following memory water else,631ba21e6d9890a069a960b2,20newsgroups,"['rather_bad', 'bad', 'bad', 'good', 'bad']",0.6,-2
580,card driver sound light copy running machine crash mark gateway anybody left hardware speaker backup,631bb32332591f66b7e678c5,20newsgroups,"['good', 'bad', 'good', 'good', 'good']",0.8,2
581,card driver sound light copy running machine crash mark gateway anybody left hardware speaker backup,631bb32427e1a64b30543798,20newsgroups,"['rather_good', 'bad', 'good', 'rather_bad', 'bad']",0.4,-2
582,card driver sound light running gateway machine crash copy mark anybody diamond latest hardware memory,631ba42f27e1a64b305426cf,20newsgroups,"['bad', 'good', 'bad', 'bad', 'rather_bad']",0.6,-2
583,card driver sound machine light running copy gateway mark crash memory left anybody hardware option,631b96bea5a57837b841b5d1,20newsgroups,"['bad', 'bad', 'good', 'bad', 'rather_good']",0.6,-2
584,care health country market america company money gary perry columbia drug liberal somalia germany german,631ba5136d9890a069a96392,20newsgroups,"['good', 'bad', 'rather_bad', 'rather_bad', 'rather_good']",0.4,-1
585,care mark couple marriage poor married insurance abortion coverage rent live speech child free money,631b992927e1a64b30541a0c,20newsgroups,"['bad', 'good', 'bad', 'good', 'rather_good']",0.4,0
586,care mark marriage poor child couple live deserve free together services deliver choose parent health,631bb6bb19a5c21ffa457918,20newsgroups,"['rather_good', 'rather_bad', 'bad', 'good', 'rather_bad']",0.4,-1
587,care marriage couple poor child mark health package live public together commitment congress free immunization,631b876431be382c45bf1671,20newsgroups,"['bad', 'rather_bad', 'bad', 'rather_bad', 'bad']",0.6,-2
588,care marriage couple public insurance child kind poor live health congress whether ever mark free,631b96a72b337b5d9500c778,20newsgroups,"['bad', 'bad', 'rather_bad', 'good', 'good']",0.4,0
589,care marriage couple public kind congress live mark poor ever together whether output technology package,631bb32332591f66b7e678c5,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
590,care marriage insurance couple child mark poor money coverage live abortion public free rent parent,631b88c832b90885873f8d96,20newsgroups,"['bad', 'rather_good', 'good', 'bad', 'good']",0.4,0
591,care marriage insurance couple child poor mark public abortion money coverage live free health rent,631b919eb9644773b836b884,20newsgroups,"['rather_good', 'rather_good', 'rather_good', 'rather_bad', 'good']",0.6,1
592,care marriage insurance couple child poor public health mark abortion money coverage free live congress,631b96c443fb92a9d14374b7,20newsgroups,"['bad', 'bad', 'rather_good', 'good', 'bad']",0.6,-2
593,care marriage insurance couple mark poor child money coverage abortion live rent public free married,631bac00f30064faf33e3065,20newsgroups,"['rather_good', 'good', 'rather_good', 'good', 'bad']",0.4,1
594,care marriage insurance couple poor mark child money abortion coverage public live rent free health,631b8ec1e7f493f3b9489f86,20newsgroups,"['rather_good', 'bad', 'rather_bad', 'bad', 'good']",0.4,-2
595,care marriage insurance couple poor mark child money abortion coverage public live rent free health,631b942e52902711ae3fa23a,20newsgroups,"['good', 'good', 'rather_good', 'good', 'bad']",0.6,2
596,care marriage insurance health public couple child poor congress kind free package whether live commitment,631ba42f27e1a64b305426cf,20newsgroups,"['rather_bad', 'rather_bad', 'bad', 'good', 'good']",0.4,0
597,care marriage mark couple poor insurance child live abortion coverage married money rent free speech,631b92af939bfaaca5600cb2,20newsgroups,"['good', 'rather_bad', 'rather_good', 'bad', 'rather_good']",0.4,1
